DateTime,Consumption,Month,Year,Date,Time,Week,Day
2016-01-17 17:00:00,12565.0,1,2016,2016-01-17,17:00:00,2,Sunday
2016-01-17 18:00:00,13114.0,1,2016,2016-01-17,18:00:00,2,Sunday
2016-01-17 19:00:00,13367.0,1,2016,2016-01-17,19:00:00,2,Sunday
2016-01-17 20:00:00,13404.0,1,2016,2016-01-17,20:00:00,2,Sunday
2016-01-17 21:00:00,13465.0,1,2016,2016-01-17,21:00:00,2,Sunday
2016-01-17 22:00:00,13216.0,1,2016,2016-01-17,22:00:00,2,Sunday
2016-01-17 23:00:00,12907.0,1,2016,2016-01-17,23:00:00,2,Sunday
2016-01-18 00:00:00,13121.0,1,2016,2016-01-18,00:00:00,3,Monday
2016-01-18 01:00:00,12991.0,1,2016,2016-01-18,01:00:00,3,Monday
2016-01-18 02:00:00,12657.0,1,2016,2016-01-18,02:00:00,3,Monday
2016-01-18 03:00:00,12325.0,1,2016,2016-01-18,03:00:00,3,Monday
2016-01-18 04:00:00,12166.0,1,2016,2016-01-18,04:00:00,3,Monday
2016-01-18 05:00:00,12165.0,1,2016,2016-01-18,05:00:00,3,Monday
2016-01-18 06:00:00,12341.0,1,2016,2016-01-18,06:00:00,3,Monday
2016-01-18 07:00:00,12767.0,1,2016,2016-01-18,07:00:00,3,Monday
2016-01-18 08:00:00,13704.0,1,2016,2016-01-18,08:00:00,3,Monday
2016-01-18 09:00:00,14153.0,1,2016,2016-01-18,09:00:00,3,Monday
2016-01-18 10:00:00,14434.0,1,2016,2016-01-18,10:00:00,3,Monday
2016-01-18 11:00:00,14300.0,1,2016,2016-01-18,11:00:00,3,Monday
2016-01-18 12:00:00,14224.0,1,2016,2016-01-18,12:00:00,3,Monday
2016-01-18 13:00:00,14211.0,1,2016,2016-01-18,13:00:00,3,Monday
2016-01-18 14:00:00,14164.0,1,2016,2016-01-18,14:00:00,3,Monday
2016-01-18 15:00:00,14061.0,1,2016,2016-01-18,15:00:00,3,Monday
2016-01-18 16:00:00,13973.0,1,2016,2016-01-18,16:00:00,3,Monday
2016-01-18 17:00:00,13972.0,1,2016,2016-01-18,17:00:00,3,Monday
2016-01-18 18:00:00,14148.0,1,2016,2016-01-18,18:00:00,3,Monday
2016-01-18 19:00:00,14213.0,1,2016,2016-01-18,19:00:00,3,Monday
2016-01-18 20:00:00,14113.0,1,2016,2016-01-18,20:00:00,3,Monday
2016-01-18 21:00:00,14108.0,1,2016,2016-01-18,21:00:00,3,Monday
2016-01-18 22:00:00,14025.0,1,2016,2016-01-18,22:00:00,3,Monday
2016-01-18 23:00:00,13555.0,1,2016,2016-01-18,23:00:00,3,Monday
2016-01-19 00:00:00,13504.0,1,2016,2016-01-19,00:00:00,3,Tuesday
2016-01-19 01:00:00,13278.0,1,2016,2016-01-19,01:00:00,3,Tuesday
2016-01-19 02:00:00,12911.0,1,2016,2016-01-19,02:00:00,3,Tuesday
2016-01-19 03:00:00,12553.0,1,2016,2016-01-19,03:00:00,3,Tuesday
2016-01-19 04:00:00,12358.0,1,2016,2016-01-19,04:00:00,3,Tuesday
2016-01-19 05:00:00,12328.0,1,2016,2016-01-19,05:00:00,3,Tuesday
2016-01-19 06:00:00,12458.0,1,2016,2016-01-19,06:00:00,3,Tuesday
2016-01-19 07:00:00,12775.0,1,2016,2016-01-19,07:00:00,3,Tuesday
2016-01-19 08:00:00,13652.0,1,2016,2016-01-19,08:00:00,3,Tuesday
2016-01-19 09:00:00,13994.0,1,2016,2016-01-19,09:00:00,3,Tuesday
2016-01-19 10:00:00,14155.0,1,2016,2016-01-19,10:00:00,3,Tuesday
2016-01-19 11:00:00,13981.0,1,2016,2016-01-19,11:00:00,3,Tuesday
2016-01-19 12:00:00,13944.0,1,2016,2016-01-19,12:00:00,3,Tuesday
2016-01-19 13:00:00,13951.0,1,2016,2016-01-19,13:00:00,3,Tuesday
2016-01-19 14:00:00,13937.0,1,2016,2016-01-19,14:00:00,3,Tuesday
2016-01-19 15:00:00,13851.0,1,2016,2016-01-19,15:00:00,3,Tuesday
2016-01-19 16:00:00,13825.0,1,2016,2016-01-19,16:00:00,3,Tuesday
2016-01-19 17:00:00,13735.0,1,2016,2016-01-19,17:00:00,3,Tuesday
2016-01-19 18:00:00,13967.0,1,2016,2016-01-19,18:00:00,3,Tuesday
2016-01-19 19:00:00,14087.0,1,2016,2016-01-19,19:00:00,3,Tuesday
2016-01-19 20:00:00,14036.0,1,2016,2016-01-19,20:00:00,3,Tuesday
2016-01-19 21:00:00,14064.0,1,2016,2016-01-19,21:00:00,3,Tuesday
2016-01-19 22:00:00,13958.0,1,2016,2016-01-19,22:00:00,3,Tuesday
2016-01-19 23:00:00,13461.0,1,2016,2016-01-19,23:00:00,3,Tuesday
2016-01-20 00:00:00,13428.0,1,2016,2016-01-20,00:00:00,3,Wednesday
2016-01-20 01:00:00,13224.0,1,2016,2016-01-20,01:00:00,3,Wednesday
2016-01-20 02:00:00,12807.0,1,2016,2016-01-20,02:00:00,3,Wednesday
2016-01-20 03:00:00,12536.0,1,2016,2016-01-20,03:00:00,3,Wednesday
2016-01-20 04:00:00,12343.0,1,2016,2016-01-20,04:00:00,3,Wednesday
2016-01-20 05:00:00,12342.0,1,2016,2016-01-20,05:00:00,3,Wednesday
2016-01-20 06:00:00,12496.0,1,2016,2016-01-20,06:00:00,3,Wednesday
2016-01-20 07:00:00,12852.0,1,2016,2016-01-20,07:00:00,3,Wednesday
2016-01-20 08:00:00,13683.0,1,2016,2016-01-20,08:00:00,3,Wednesday
2016-01-20 09:00:00,14113.0,1,2016,2016-01-20,09:00:00,3,Wednesday
2016-01-20 10:00:00,14406.0,1,2016,2016-01-20,10:00:00,3,Wednesday
2016-01-20 11:00:00,14202.0,1,2016,2016-01-20,11:00:00,3,Wednesday
2016-01-20 12:00:00,14244.0,1,2016,2016-01-20,12:00:00,3,Wednesday
2016-01-20 13:00:00,14228.0,1,2016,2016-01-20,13:00:00,3,Wednesday
2016-01-20 14:00:00,14132.0,1,2016,2016-01-20,14:00:00,3,Wednesday
2016-01-20 15:00:00,13985.0,1,2016,2016-01-20,15:00:00,3,Wednesday
2016-01-20 16:00:00,13962.0,1,2016,2016-01-20,16:00:00,3,Wednesday
2016-01-20 17:00:00,13922.0,1,2016,2016-01-20,17:00:00,3,Wednesday
2016-01-20 18:00:00,14141.0,1,2016,2016-01-20,18:00:00,3,Wednesday
2016-01-20 19:00:00,14335.0,1,2016,2016-01-20,19:00:00,3,Wednesday
2016-01-20 20:00:00,14375.0,1,2016,2016-01-20,20:00:00,3,Wednesday
2016-01-20 21:00:00,14409.0,1,2016,2016-01-20,21:00:00,3,Wednesday
2016-01-20 22:00:00,14240.0,1,2016,2016-01-20,22:00:00,3,Wednesday
2016-01-20 23:00:00,13712.0,1,2016,2016-01-20,23:00:00,3,Wednesday
2016-01-21 00:00:00,13637.0,1,2016,2016-01-21,00:00:00,3,Thursday
2016-01-21 01:00:00,13439.0,1,2016,2016-01-21,01:00:00,3,Thursday
2016-01-21 02:00:00,13044.0,1,2016,2016-01-21,02:00:00,3,Thursday
2016-01-21 03:00:00,12743.0,1,2016,2016-01-21,03:00:00,3,Thursday
2016-01-21 04:00:00,12512.0,1,2016,2016-01-21,04:00:00,3,Thursday
2016-01-21 05:00:00,12406.0,1,2016,2016-01-21,05:00:00,3,Thursday
2016-01-21 06:00:00,12553.0,1,2016,2016-01-21,06:00:00,3,Thursday
2016-01-21 07:00:00,12933.0,1,2016,2016-01-21,07:00:00,3,Thursday
2016-01-21 08:00:00,13785.0,1,2016,2016-01-21,08:00:00,3,Thursday
2016-01-21 09:00:00,14071.0,1,2016,2016-01-21,09:00:00,3,Thursday
2016-01-21 10:00:00,14199.0,1,2016,2016-01-21,10:00:00,3,Thursday
2016-01-21 11:00:00,14060.0,1,2016,2016-01-21,11:00:00,3,Thursday
2016-01-21 12:00:00,14051.0,1,2016,2016-01-21,12:00:00,3,Thursday
2016-01-21 13:00:00,13993.0,1,2016,2016-01-21,13:00:00,3,Thursday
2016-01-21 14:00:00,13997.0,1,2016,2016-01-21,14:00:00,3,Thursday
2016-01-21 15:00:00,13932.0,1,2016,2016-01-21,15:00:00,3,Thursday
2016-01-21 16:00:00,13858.0,1,2016,2016-01-21,16:00:00,3,Thursday
2016-01-21 17:00:00,13887.0,1,2016,2016-01-21,17:00:00,3,Thursday
2016-01-21 18:00:00,14042.0,1,2016,2016-01-21,18:00:00,3,Thursday
2016-01-21 19:00:00,14316.0,1,2016,2016-01-21,19:00:00,3,Thursday
2016-01-21 20:00:00,14346.0,1,2016,2016-01-21,20:00:00,3,Thursday
2016-01-21 21:00:00,14395.0,1,2016,2016-01-21,21:00:00,3,Thursday
2016-01-21 22:00:00,14329.0,1,2016,2016-01-21,22:00:00,3,Thursday
2016-01-21 23:00:00,13724.0,1,2016,2016-01-21,23:00:00,3,Thursday
2016-01-22 00:00:00,13726.0,1,2016,2016-01-22,00:00:00,3,Friday
2016-01-22 01:00:00,13611.0,1,2016,2016-01-22,01:00:00,3,Friday
2016-01-22 02:00:00,13264.0,1,2016,2016-01-22,02:00:00,3,Friday
2016-01-22 03:00:00,13013.0,1,2016,2016-01-22,03:00:00,3,Friday
2016-01-22 04:00:00,12891.0,1,2016,2016-01-22,04:00:00,3,Friday
2016-01-22 05:00:00,12920.0,1,2016,2016-01-22,05:00:00,3,Friday
2016-01-22 06:00:00,13072.0,1,2016,2016-01-22,06:00:00,3,Friday
2016-01-22 07:00:00,13510.0,1,2016,2016-01-22,07:00:00,3,Friday
2016-01-22 08:00:00,14333.0,1,2016,2016-01-22,08:00:00,3,Friday
2016-01-22 09:00:00,14527.0,1,2016,2016-01-22,09:00:00,3,Friday
2016-01-22 10:00:00,14771.0,1,2016,2016-01-22,10:00:00,3,Friday
2016-01-22 11:00:00,14617.0,1,2016,2016-01-22,11:00:00,3,Friday
2016-01-22 12:00:00,14722.0,1,2016,2016-01-22,12:00:00,3,Friday
2016-01-22 13:00:00,14756.0,1,2016,2016-01-22,13:00:00,3,Friday
2016-01-22 14:00:00,14597.0,1,2016,2016-01-22,14:00:00,3,Friday
2016-01-22 15:00:00,14439.0,1,2016,2016-01-22,15:00:00,3,Friday
2016-01-22 16:00:00,14256.0,1,2016,2016-01-22,16:00:00,3,Friday
2016-01-22 17:00:00,14170.0,1,2016,2016-01-22,17:00:00,3,Friday
2016-01-22 18:00:00,14294.0,1,2016,2016-01-22,18:00:00,3,Friday
2016-01-22 19:00:00,14389.0,1,2016,2016-01-22,19:00:00,3,Friday
2016-01-22 20:00:00,14297.0,1,2016,2016-01-22,20:00:00,3,Friday
2016-01-22 21:00:00,14156.0,1,2016,2016-01-22,21:00:00,3,Friday
2016-01-22 22:00:00,13757.0,1,2016,2016-01-22,22:00:00,3,Friday
2016-01-22 23:00:00,13322.0,1,2016,2016-01-22,23:00:00,3,Friday
2016-01-23 00:00:00,13286.0,1,2016,2016-01-23,00:00:00,3,Saturday
2016-01-23 01:00:00,12981.0,1,2016,2016-01-23,01:00:00,3,Saturday
2016-01-23 02:00:00,12412.0,1,2016,2016-01-23,02:00:00,3,Saturday
2016-01-23 03:00:00,12037.0,1,2016,2016-01-23,03:00:00,3,Saturday
2016-01-23 04:00:00,11733.0,1,2016,2016-01-23,04:00:00,3,Saturday
2016-01-23 05:00:00,11529.0,1,2016,2016-01-23,05:00:00,3,Saturday
2016-01-23 06:00:00,11444.0,1,2016,2016-01-23,06:00:00,3,Saturday
2016-01-23 07:00:00,11502.0,1,2016,2016-01-23,07:00:00,3,Saturday
2016-01-23 08:00:00,11742.0,1,2016,2016-01-23,08:00:00,3,Saturday
2016-01-23 09:00:00,11814.0,1,2016,2016-01-23,09:00:00,3,Saturday
2016-01-23 10:00:00,12078.0,1,2016,2016-01-23,10:00:00,3,Saturday
2016-01-23 11:00:00,12037.0,1,2016,2016-01-23,11:00:00,3,Saturday
2016-01-23 12:00:00,12051.0,1,2016,2016-01-23,12:00:00,3,Saturday
2016-01-23 13:00:00,12051.0,1,2016,2016-01-23,13:00:00,3,Saturday
2016-01-23 14:00:00,11978.0,1,2016,2016-01-23,14:00:00,3,Saturday
2016-01-23 15:00:00,11914.0,1,2016,2016-01-23,15:00:00,3,Saturday
2016-01-23 16:00:00,11784.0,1,2016,2016-01-23,16:00:00,3,Saturday
2016-01-23 17:00:00,11884.0,1,2016,2016-01-23,17:00:00,3,Saturday
2016-01-23 18:00:00,12286.0,1,2016,2016-01-23,18:00:00,3,Saturday
2016-01-23 19:00:00,12675.0,1,2016,2016-01-23,19:00:00,3,Saturday
2016-01-23 20:00:00,12749.0,1,2016,2016-01-23,20:00:00,3,Saturday
2016-01-23 21:00:00,12447.0,1,2016,2016-01-23,21:00:00,3,Saturday
2016-01-23 22:00:00,12015.0,1,2016,2016-01-23,22:00:00,3,Saturday
2016-01-23 23:00:00,11549.0,1,2016,2016-01-23,23:00:00,3,Saturday
2016-01-24 00:00:00,11677.0,1,2016,2016-01-24,00:00:00,3,Sunday
2016-01-24 01:00:00,11510.0,1,2016,2016-01-24,01:00:00,3,Sunday
2016-01-24 02:00:00,11065.0,1,2016,2016-01-24,02:00:00,3,Sunday
2016-01-24 03:00:00,10635.0,1,2016,2016-01-24,03:00:00,3,Sunday
2016-01-24 04:00:00,10383.0,1,2016,2016-01-24,04:00:00,3,Sunday
2016-01-24 05:00:00,10258.0,1,2016,2016-01-24,05:00:00,3,Sunday
2016-01-24 06:00:00,10212.0,1,2016,2016-01-24,06:00:00,3,Sunday
2016-01-24 07:00:00,10271.0,1,2016,2016-01-24,07:00:00,3,Sunday
2016-01-24 08:00:00,10433.0,1,2016,2016-01-24,08:00:00,3,Sunday
2016-01-24 09:00:00,10449.0,1,2016,2016-01-24,09:00:00,3,Sunday
2016-01-24 10:00:00,10666.0,1,2016,2016-01-24,10:00:00,3,Sunday
2016-01-24 11:00:00,10731.0,1,2016,2016-01-24,11:00:00,3,Sunday
2016-01-24 12:00:00,10908.0,1,2016,2016-01-24,12:00:00,3,Sunday
2016-01-24 13:00:00,11056.0,1,2016,2016-01-24,13:00:00,3,Sunday
2016-01-24 14:00:00,11089.0,1,2016,2016-01-24,14:00:00,3,Sunday
2016-01-24 15:00:00,10997.0,1,2016,2016-01-24,15:00:00,3,Sunday
2016-01-24 16:00:00,11011.0,1,2016,2016-01-24,16:00:00,3,Sunday
2016-01-24 17:00:00,11079.0,1,2016,2016-01-24,17:00:00,3,Sunday
2016-01-24 18:00:00,11366.0,1,2016,2016-01-24,18:00:00,3,Sunday
2016-01-24 19:00:00,11692.0,1,2016,2016-01-24,19:00:00,3,Sunday
2016-01-24 20:00:00,11730.0,1,2016,2016-01-24,20:00:00,3,Sunday
2016-01-24 21:00:00,11674.0,1,2016,2016-01-24,21:00:00,3,Sunday
2016-01-24 22:00:00,11488.0,1,2016,2016-01-24,22:00:00,3,Sunday
2016-01-24 23:00:00,11125.0,1,2016,2016-01-24,23:00:00,3,Sunday
2016-01-25 00:00:00,11292.0,1,2016,2016-01-25,00:00:00,4,Monday
2016-01-25 01:00:00,11162.0,1,2016,2016-01-25,01:00:00,4,Monday
2016-01-25 02:00:00,10760.0,1,2016,2016-01-25,02:00:00,4,Monday
2016-01-25 03:00:00,10479.0,1,2016,2016-01-25,03:00:00,4,Monday
2016-01-25 04:00:00,10194.0,1,2016,2016-01-25,04:00:00,4,Monday
2016-01-25 05:00:00,10094.0,1,2016,2016-01-25,05:00:00,4,Monday
2016-01-25 06:00:00,10149.0,1,2016,2016-01-25,06:00:00,4,Monday
2016-01-25 07:00:00,10654.0,1,2016,2016-01-25,07:00:00,4,Monday
2016-01-25 08:00:00,11570.0,1,2016,2016-01-25,08:00:00,4,Monday
2016-01-25 09:00:00,12139.0,1,2016,2016-01-25,09:00:00,4,Monday
2016-01-25 10:00:00,12379.0,1,2016,2016-01-25,10:00:00,4,Monday
2016-01-25 11:00:00,12194.0,1,2016,2016-01-25,11:00:00,4,Monday
2016-01-25 12:00:00,12162.0,1,2016,2016-01-25,12:00:00,4,Monday
2016-01-25 13:00:00,12065.0,1,2016,2016-01-25,13:00:00,4,Monday
2016-01-25 14:00:00,12082.0,1,2016,2016-01-25,14:00:00,4,Monday
2016-01-25 15:00:00,11961.0,1,2016,2016-01-25,15:00:00,4,Monday
2016-01-25 16:00:00,11940.0,1,2016,2016-01-25,16:00:00,4,Monday
2016-01-25 17:00:00,11910.0,1,2016,2016-01-25,17:00:00,4,Monday
2016-01-25 18:00:00,12099.0,1,2016,2016-01-25,18:00:00,4,Monday
2016-01-25 19:00:00,12292.0,1,2016,2016-01-25,19:00:00,4,Monday
2016-01-25 20:00:00,12192.0,1,2016,2016-01-25,20:00:00,4,Monday
2016-01-25 21:00:00,12145.0,1,2016,2016-01-25,21:00:00,4,Monday
2016-01-25 22:00:00,12009.0,1,2016,2016-01-25,22:00:00,4,Monday
2016-01-25 23:00:00,11638.0,1,2016,2016-01-25,23:00:00,4,Monday
2016-01-26 00:00:00,11695.0,1,2016,2016-01-26,00:00:00,4,Tuesday
2016-01-26 01:00:00,11411.0,1,2016,2016-01-26,01:00:00,4,Tuesday
2016-01-26 02:00:00,10934.0,1,2016,2016-01-26,02:00:00,4,Tuesday
2016-01-26 03:00:00,10614.0,1,2016,2016-01-26,03:00:00,4,Tuesday
2016-01-26 04:00:00,10378.0,1,2016,2016-01-26,04:00:00,4,Tuesday
2016-01-26 05:00:00,10254.0,1,2016,2016-01-26,05:00:00,4,Tuesday
2016-01-26 06:00:00,10411.0,1,2016,2016-01-26,06:00:00,4,Tuesday
2016-01-26 07:00:00,10817.0,1,2016,2016-01-26,07:00:00,4,Tuesday
2016-01-26 08:00:00,11528.0,1,2016,2016-01-26,08:00:00,4,Tuesday
2016-01-26 09:00:00,12050.0,1,2016,2016-01-26,09:00:00,4,Tuesday
2016-01-26 10:00:00,12328.0,1,2016,2016-01-26,10:00:00,4,Tuesday
2016-01-26 11:00:00,12191.0,1,2016,2016-01-26,11:00:00,4,Tuesday
2016-01-26 12:00:00,12044.0,1,2016,2016-01-26,12:00:00,4,Tuesday
2016-01-26 13:00:00,11919.0,1,2016,2016-01-26,13:00:00,4,Tuesday
2016-01-26 14:00:00,11869.0,1,2016,2016-01-26,14:00:00,4,Tuesday
2016-01-26 15:00:00,11763.0,1,2016,2016-01-26,15:00:00,4,Tuesday
2016-01-26 16:00:00,11698.0,1,2016,2016-01-26,16:00:00,4,Tuesday
2016-01-26 17:00:00,11645.0,1,2016,2016-01-26,17:00:00,4,Tuesday
2016-01-26 18:00:00,11792.0,1,2016,2016-01-26,18:00:00,4,Tuesday
2016-01-26 19:00:00,11939.0,1,2016,2016-01-26,19:00:00,4,Tuesday
2016-01-26 20:00:00,11870.0,1,2016,2016-01-26,20:00:00,4,Tuesday
2016-01-26 21:00:00,11797.0,1,2016,2016-01-26,21:00:00,4,Tuesday
2016-01-26 22:00:00,11498.0,1,2016,2016-01-26,22:00:00,4,Tuesday
2016-01-26 23:00:00,10988.0,1,2016,2016-01-26,23:00:00,4,Tuesday
2016-01-27 00:00:00,10983.0,1,2016,2016-01-27,00:00:00,4,Wednesday
2016-01-27 01:00:00,10669.0,1,2016,2016-01-27,01:00:00,4,Wednesday
2016-01-27 02:00:00,10171.0,1,2016,2016-01-27,02:00:00,4,Wednesday
2016-01-27 03:00:00,9798.0,1,2016,2016-01-27,03:00:00,4,Wednesday
2016-01-27 04:00:00,9617.0,1,2016,2016-01-27,04:00:00,4,Wednesday
2016-01-27 05:00:00,9561.0,1,2016,2016-01-27,05:00:00,4,Wednesday
2016-01-27 06:00:00,9604.0,1,2016,2016-01-27,06:00:00,4,Wednesday
2016-01-27 07:00:00,10041.0,1,2016,2016-01-27,07:00:00,4,Wednesday
2016-01-27 08:00:00,10903.0,1,2016,2016-01-27,08:00:00,4,Wednesday
2016-01-27 09:00:00,11477.0,1,2016,2016-01-27,09:00:00,4,Wednesday
2016-01-27 10:00:00,11664.0,1,2016,2016-01-27,10:00:00,4,Wednesday
2016-01-27 11:00:00,11495.0,1,2016,2016-01-27,11:00:00,4,Wednesday
2016-01-27 12:00:00,11406.0,1,2016,2016-01-27,12:00:00,4,Wednesday
2016-01-27 13:00:00,11414.0,1,2016,2016-01-27,13:00:00,4,Wednesday
2016-01-27 14:00:00,11322.0,1,2016,2016-01-27,14:00:00,4,Wednesday
2016-01-27 15:00:00,11196.0,1,2016,2016-01-27,15:00:00,4,Wednesday
2016-01-27 16:00:00,11162.0,1,2016,2016-01-27,16:00:00,4,Wednesday
2016-01-27 17:00:00,11102.0,1,2016,2016-01-27,17:00:00,4,Wednesday
2016-01-27 18:00:00,11267.0,1,2016,2016-01-27,18:00:00,4,Wednesday
2016-01-27 19:00:00,11553.0,1,2016,2016-01-27,19:00:00,4,Wednesday
2016-01-27 20:00:00,11561.0,1,2016,2016-01-27,20:00:00,4,Wednesday
2016-01-27 21:00:00,11587.0,1,2016,2016-01-27,21:00:00,4,Wednesday
2016-01-27 22:00:00,11428.0,1,2016,2016-01-27,22:00:00,4,Wednesday
2016-01-27 23:00:00,10907.0,1,2016,2016-01-27,23:00:00,4,Wednesday
2016-01-28 00:00:00,10889.0,1,2016,2016-01-28,00:00:00,4,Thursday
2016-01-28 01:00:00,10593.0,1,2016,2016-01-28,01:00:00,4,Thursday
2016-01-28 02:00:00,10085.0,1,2016,2016-01-28,02:00:00,4,Thursday
2016-01-28 03:00:00,9704.0,1,2016,2016-01-28,03:00:00,4,Thursday
2016-01-28 04:00:00,9463.0,1,2016,2016-01-28,04:00:00,4,Thursday
2016-01-28 05:00:00,9434.0,1,2016,2016-01-28,05:00:00,4,Thursday
2016-01-28 06:00:00,9532.0,1,2016,2016-01-28,06:00:00,4,Thursday
2016-01-28 07:00:00,9947.0,1,2016,2016-01-28,07:00:00,4,Thursday
2016-01-28 08:00:00,10849.0,1,2016,2016-01-28,08:00:00,4,Thursday
2016-01-28 09:00:00,11437.0,1,2016,2016-01-28,09:00:00,4,Thursday
2016-01-28 10:00:00,11644.0,1,2016,2016-01-28,10:00:00,4,Thursday
2016-01-28 11:00:00,11476.0,1,2016,2016-01-28,11:00:00,4,Thursday
2016-01-28 12:00:00,11485.0,1,2016,2016-01-28,12:00:00,4,Thursday
2016-01-28 13:00:00,11505.0,1,2016,2016-01-28,13:00:00,4,Thursday
2016-01-28 14:00:00,11458.0,1,2016,2016-01-28,14:00:00,4,Thursday
2016-01-28 15:00:00,11333.0,1,2016,2016-01-28,15:00:00,4,Thursday
2016-01-28 16:00:00,11293.0,1,2016,2016-01-28,16:00:00,4,Thursday
2016-01-28 17:00:00,11343.0,1,2016,2016-01-28,17:00:00,4,Thursday
2016-01-28 18:00:00,11619.0,1,2016,2016-01-28,18:00:00,4,Thursday
2016-01-28 19:00:00,11822.0,1,2016,2016-01-28,19:00:00,4,Thursday
2016-01-28 20:00:00,11776.0,1,2016,2016-01-28,20:00:00,4,Thursday
2016-01-28 21:00:00,11789.0,1,2016,2016-01-28,21:00:00,4,Thursday
2016-01-28 22:00:00,11661.0,1,2016,2016-01-28,22:00:00,4,Thursday
2016-01-28 23:00:00,11174.0,1,2016,2016-01-28,23:00:00,4,Thursday
2016-01-29 00:00:00,11170.0,1,2016,2016-01-29,00:00:00,4,Friday
2016-01-29 01:00:00,10893.0,1,2016,2016-01-29,01:00:00,4,Friday
2016-01-29 02:00:00,10415.0,1,2016,2016-01-29,02:00:00,4,Friday
2016-01-29 03:00:00,10095.0,1,2016,2016-01-29,03:00:00,4,Friday
2016-01-29 04:00:00,9913.0,1,2016,2016-01-29,04:00:00,4,Friday
2016-01-29 05:00:00,9834.0,1,2016,2016-01-29,05:00:00,4,Friday
2016-01-29 06:00:00,9936.0,1,2016,2016-01-29,06:00:00,4,Friday
2016-01-29 07:00:00,10370.0,1,2016,2016-01-29,07:00:00,4,Friday
2016-01-29 08:00:00,11248.0,1,2016,2016-01-29,08:00:00,4,Friday
2016-01-29 09:00:00,11882.0,1,2016,2016-01-29,09:00:00,4,Friday
2016-01-29 10:00:00,12070.0,1,2016,2016-01-29,10:00:00,4,Friday
2016-01-29 11:00:00,11962.0,1,2016,2016-01-29,11:00:00,4,Friday
2016-01-29 12:00:00,11928.0,1,2016,2016-01-29,12:00:00,4,Friday
2016-01-29 13:00:00,11878.0,1,2016,2016-01-29,13:00:00,4,Friday
2016-01-29 15:00:00,11706.0,1,2016,2016-01-29,15:00:00,4,Friday
2016-01-29 16:00:00,11608.0,1,2016,2016-01-29,16:00:00,4,Friday
2016-01-29 17:00:00,11551.0,1,2016,2016-01-29,17:00:00,4,Friday
2016-01-29 18:00:00,11749.0,1,2016,2016-01-29,18:00:00,4,Friday
2016-01-29 19:00:00,11900.0,1,2016,2016-01-29,19:00:00,4,Friday
2016-01-29 20:00:00,11895.0,1,2016,2016-01-29,20:00:00,4,Friday
2016-01-29 21:00:00,11813.0,1,2016,2016-01-29,21:00:00,4,Friday
2016-01-29 22:00:00,11540.0,1,2016,2016-01-29,22:00:00,4,Friday
2016-01-29 23:00:00,11095.0,1,2016,2016-01-29,23:00:00,4,Friday
2016-01-30 00:00:00,11105.0,1,2016,2016-01-30,00:00:00,4,Saturday
2016-01-30 01:00:00,10825.0,1,2016,2016-01-30,01:00:00,4,Saturday
2016-01-30 02:00:00,10257.0,1,2016,2016-01-30,02:00:00,4,Saturday
2016-01-30 03:00:00,9844.0,1,2016,2016-01-30,03:00:00,4,Saturday
2016-01-30 04:00:00,9508.0,1,2016,2016-01-30,04:00:00,4,Saturday
2016-01-30 05:00:00,9423.0,1,2016,2016-01-30,05:00:00,4,Saturday
2016-01-30 06:00:00,9357.0,1,2016,2016-01-30,06:00:00,4,Saturday
2016-01-30 07:00:00,9469.0,1,2016,2016-01-30,07:00:00,4,Saturday
2016-01-30 08:00:00,9710.0,1,2016,2016-01-30,08:00:00,4,Saturday
2016-01-30 09:00:00,9912.0,1,2016,2016-01-30,09:00:00,4,Saturday
2016-01-30 10:00:00,10105.0,1,2016,2016-01-30,10:00:00,4,Saturday
2016-01-30 11:00:00,10157.0,1,2016,2016-01-30,11:00:00,4,Saturday
2016-01-30 12:00:00,10213.0,1,2016,2016-01-30,12:00:00,4,Saturday
2016-01-30 13:00:00,10287.0,1,2016,2016-01-30,13:00:00,4,Saturday
2016-01-30 14:00:00,10287.0,1,2016,2016-01-30,14:00:00,4,Saturday
2016-01-30 15:00:00,10209.0,1,2016,2016-01-30,15:00:00,4,Saturday
2016-01-30 16:00:00,10193.0,1,2016,2016-01-30,16:00:00,4,Saturday
2016-01-30 17:00:00,10317.0,1,2016,2016-01-30,17:00:00,4,Saturday
2016-01-30 18:00:00,10687.0,1,2016,2016-01-30,18:00:00,4,Saturday
2016-01-30 19:00:00,11225.0,1,2016,2016-01-30,19:00:00,4,Saturday
2016-01-30 20:00:00,11252.0,1,2016,2016-01-30,20:00:00,4,Saturday
2016-01-30 21:00:00,11054.0,1,2016,2016-01-30,21:00:00,4,Saturday
2016-01-30 22:00:00,10703.0,1,2016,2016-01-30,22:00:00,4,Saturday
2016-01-30 23:00:00,10300.0,1,2016,2016-01-30,23:00:00,4,Saturday
2016-01-31 00:00:00,10467.0,1,2016,2016-01-31,00:00:00,4,Sunday
2016-01-31 01:00:00,10299.0,1,2016,2016-01-31,01:00:00,4,Sunday
2016-01-31 02:00:00,9957.0,1,2016,2016-01-31,02:00:00,4,Sunday
2016-01-31 03:00:00,9653.0,1,2016,2016-01-31,03:00:00,4,Sunday
2016-01-31 04:00:00,9364.0,1,2016,2016-01-31,04:00:00,4,Sunday
2016-01-31 05:00:00,9202.0,1,2016,2016-01-31,05:00:00,4,Sunday
